route_id,forecast_timestamp,forecast_volume_m3,vehicles_needed,utilization_rate,priority,call_recommended,lead_time_minutes,call_by_timestamp,estimated_total_cost,potential_savings,model_confidence
162.0,2025-05-30 13:00:00,210.94,3,0.637,MEDIUM,True,90,2025-05-30 11:30:00,22500,7500,0.85
166.0,2025-05-30 13:00:00,117.84,2,0.473,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
168.0,2025-05-30 13:00:00,67.91,1,0.849,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
169.0,2025-05-30 13:00:00,128.14,2,0.602,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
172.0,2025-05-30 13:00:00,139.77,2,0.747,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
176.0,2025-05-30 13:00:00,176.56,3,0.207,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
182.0,2025-05-30 13:00:00,173.56,3,0.169,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
184.0,2025-05-30 13:00:00,62.65,1,0.783,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
185.0,2025-05-30 13:00:00,66.8,1,0.835,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
187.0,2025-05-30 13:00:00,62.28,1,0.778,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
194.0,2025-05-30 13:00:00,190.96,3,0.387,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
196.0,2025-05-30 13:00:00,187.37,3,0.342,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
197.0,2025-05-30 13:00:00,130.0,2,0.625,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
214.0,2025-05-30 13:00:00,128.87,2,0.611,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
220.0,2025-05-30 13:00:00,175.16,3,0.189,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
221.0,2025-05-30 13:00:00,196.7,3,0.459,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
231.0,2025-05-30 13:00:00,57.34,1,0.717,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
238.0,2025-05-30 13:00:00,59.43,1,0.743,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
242.0,2025-05-30 13:00:00,56.95,1,0.712,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
244.0,2025-05-30 13:00:00,63.86,1,0.798,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
246.0,2025-05-30 13:00:00,134.62,2,0.683,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
248.0,2025-05-30 13:00:00,128.93,2,0.612,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
250.0,2025-05-30 13:00:00,56.42,1,0.705,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
253.0,2025-05-30 13:00:00,137.34,2,0.717,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
260.0,2025-05-30 13:00:00,67.71,1,0.846,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
261.0,2025-05-30 13:00:00,69.19,1,0.865,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
268.0,2025-05-30 13:00:00,244.32,4,0.054,MEDIUM,True,90,2025-05-30 11:30:00,30000,0,0.85
269.0,2025-05-30 13:00:00,59.0,1,0.737,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
278.0,2025-05-30 13:00:00,170.65,3,0.133,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
280.0,2025-05-30 13:00:00,140.03,2,0.75,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
282.0,2025-05-30 13:00:00,142.74,2,0.784,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
287.0,2025-05-30 13:00:00,121.58,2,0.52,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
291.0,2025-05-30 13:00:00,178.22,3,0.228,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
295.0,2025-05-30 13:00:00,69.36,1,0.867,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
296.0,2025-05-30 13:00:00,193.99,3,0.425,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
300.0,2025-05-30 13:00:00,207.46,3,0.593,MEDIUM,True,90,2025-05-30 11:30:00,22500,7500,0.85
308.0,2025-05-30 13:00:00,136.81,2,0.71,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
319.0,2025-05-30 13:00:00,126.59,2,0.582,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
321.0,2025-05-30 13:00:00,134.9,2,0.686,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
322.0,2025-05-30 13:00:00,112.75,2,0.409,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
324.0,2025-05-30 13:00:00,134.56,2,0.682,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
326.0,2025-05-30 13:00:00,112.42,2,0.405,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
330.0,2025-05-30 13:00:00,130.37,2,0.63,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
331.0,2025-05-30 13:00:00,60.48,1,0.756,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
337.0,2025-05-30 13:00:00,130.27,2,0.628,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
338.0,2025-05-30 13:00:00,183.78,3,0.297,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
340.0,2025-05-30 13:00:00,200.48,3,0.506,MEDIUM,True,90,2025-05-30 11:30:00,22500,7500,0.85
344.0,2025-05-30 13:00:00,66.18,1,0.827,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
346.0,2025-05-30 13:00:00,65.77,1,0.822,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
353.0,2025-05-30 13:00:00,215.28,3,0.691,MEDIUM,True,90,2025-05-30 11:30:00,22500,7500,0.85
355.0,2025-05-30 13:00:00,125.94,2,0.574,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
360.0,2025-05-30 13:00:00,140.77,2,0.76,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
363.0,2025-05-30 13:00:00,66.45,1,0.831,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
367.0,2025-05-30 13:00:00,135.8,2,0.698,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
376.0,2025-05-30 13:00:00,140.56,2,0.757,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
381.0,2025-05-30 13:00:00,118.42,2,0.48,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
384.0,2025-05-30 13:00:00,68.38,1,0.855,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
385.0,2025-05-30 13:00:00,173.48,3,0.169,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
392.0,2025-05-30 13:00:00,61.33,1,0.767,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
393.0,2025-05-30 13:00:00,135.16,2,0.69,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
395.0,2025-05-30 13:00:00,58.52,1,0.732,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
396.0,2025-05-30 13:00:00,128.13,2,0.602,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
400.0,2025-05-30 13:00:00,71.34,1,0.892,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
403.0,2025-05-30 13:00:00,141.73,2,0.772,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
404.0,2025-05-30 13:00:00,62.18,1,0.777,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
406.0,2025-05-30 13:00:00,128.7,2,0.609,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
411.0,2025-05-30 13:00:00,123.7,2,0.546,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
419.0,2025-05-30 13:00:00,187.7,3,0.346,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
420.0,2025-05-30 13:00:00,183.07,3,0.288,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
423.0,2025-05-30 13:00:00,112.77,2,0.41,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
424.0,2025-05-30 13:00:00,170.68,3,0.134,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
432.0,2025-05-30 13:00:00,70.92,1,0.886,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
433.0,2025-05-30 13:00:00,125.5,2,0.569,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
434.0,2025-05-30 13:00:00,68.12,1,0.851,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
442.0,2025-05-30 13:00:00,112.97,2,0.412,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
445.0,2025-05-30 13:00:00,58.32,1,0.729,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
447.0,2025-05-30 13:00:00,60.49,1,0.756,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
448.0,2025-05-30 13:00:00,121.04,2,0.513,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
459.0,2025-05-30 13:00:00,134.42,2,0.68,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
461.0,2025-05-30 13:00:00,57.67,1,0.721,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
464.0,2025-05-30 13:00:00,113.81,2,0.423,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
467.0,2025-05-30 13:00:00,58.27,1,0.728,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
473.0,2025-05-30 13:00:00,65.33,1,0.817,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
480.0,2025-05-30 13:00:00,126.17,2,0.577,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
485.0,2025-05-30 13:00:00,57.82,1,0.723,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
489.0,2025-05-30 13:00:00,184.99,3,0.312,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
495.0,2025-05-30 13:00:00,129.35,2,0.617,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
496.0,2025-05-30 13:00:00,134.91,2,0.686,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
498.0,2025-05-30 13:00:00,60.64,1,0.758,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
499.0,2025-05-30 13:00:00,113.84,2,0.423,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
500.0,2025-05-30 13:00:00,215.51,3,0.694,MEDIUM,True,90,2025-05-30 11:30:00,22500,7500,0.85
517.0,2025-05-30 13:00:00,66.12,1,0.826,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
520.0,2025-05-30 13:00:00,139.38,2,0.742,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
527.0,2025-05-30 13:00:00,139.67,2,0.746,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
537.0,2025-05-30 13:00:00,268.05,4,0.351,MEDIUM,True,90,2025-05-30 11:30:00,30000,7500,0.85
540.0,2025-05-30 13:00:00,133.09,2,0.664,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
542.0,2025-05-30 13:00:00,64.45,1,0.806,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
548.0,2025-05-30 13:00:00,126.14,2,0.577,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
550.0,2025-05-30 13:00:00,66.53,1,0.832,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
556.0,2025-05-30 13:00:00,128.75,2,0.609,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
558.0,2025-05-30 13:00:00,128.34,2,0.604,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
561.0,2025-05-30 13:00:00,120.18,2,0.502,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
562.0,2025-05-30 13:00:00,188.7,3,0.359,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
564.0,2025-05-30 13:00:00,135.21,2,0.69,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
566.0,2025-05-30 13:00:00,141.74,2,0.772,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
568.0,2025-05-30 13:00:00,121.9,2,0.524,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
576.0,2025-05-30 13:00:00,66.09,1,0.826,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
581.0,2025-05-30 13:00:00,134.71,2,0.684,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
583.0,2025-05-30 13:00:00,137.71,2,0.721,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
585.0,2025-05-30 13:00:00,117.8,2,0.472,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
587.0,2025-05-30 13:00:00,193.82,3,0.423,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
590.0,2025-05-30 13:00:00,58.6,1,0.732,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
592.0,2025-05-30 13:00:00,195.18,3,0.44,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
595.0,2025-05-30 13:00:00,143.37,2,0.792,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
596.0,2025-05-30 13:00:00,70.94,1,0.887,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
599.0,2025-05-30 13:00:00,121.55,2,0.519,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
608.0,2025-05-30 13:00:00,67.74,1,0.847,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
612.0,2025-05-30 13:00:00,60.0,1,0.75,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
623.0,2025-05-30 13:00:00,56.22,1,0.703,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
625.0,2025-05-30 13:00:00,57.74,1,0.722,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
630.0,2025-05-30 13:00:00,132.75,2,0.659,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
633.0,2025-05-30 13:00:00,57.63,1,0.72,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
635.0,2025-05-30 13:00:00,139.72,2,0.747,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
658.0,2025-05-30 13:00:00,58.76,1,0.734,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
660.0,2025-05-30 13:00:00,69.11,1,0.864,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
676.0,2025-05-30 13:00:00,58.81,1,0.735,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
677.0,2025-05-30 13:00:00,139.71,2,0.746,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
682.0,2025-05-30 13:00:00,60.43,1,0.755,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
689.0,2025-05-30 13:00:00,135.7,2,0.696,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
692.0,2025-05-30 13:00:00,121.88,2,0.523,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
695.0,2025-05-30 13:00:00,112.3,2,0.404,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
697.0,2025-05-30 13:00:00,59.61,1,0.745,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
703.0,2025-05-30 13:00:00,188.52,3,0.357,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
706.0,2025-05-30 13:00:00,244.7,4,0.059,MEDIUM,True,90,2025-05-30 11:30:00,30000,0,0.85
708.0,2025-05-30 13:00:00,124.56,2,0.557,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
709.0,2025-05-30 13:00:00,119.1,2,0.489,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
712.0,2025-05-30 13:00:00,66.01,1,0.825,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
713.0,2025-05-30 13:00:00,66.89,1,0.836,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
714.0,2025-05-30 13:00:00,125.63,2,0.57,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
723.0,2025-05-30 13:00:00,66.37,1,0.83,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
727.0,2025-05-30 13:00:00,63.24,1,0.79,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
728.0,2025-05-30 13:00:00,57.21,1,0.715,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
730.0,2025-05-30 13:00:00,177.67,3,0.221,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
731.0,2025-05-30 13:00:00,138.28,2,0.729,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
738.0,2025-05-30 13:00:00,66.7,1,0.834,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
740.0,2025-05-30 13:00:00,60.04,1,0.75,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
742.0,2025-05-30 13:00:00,63.75,1,0.797,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
745.0,2025-05-30 13:00:00,117.3,2,0.466,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
746.0,2025-05-30 13:00:00,71.03,1,0.888,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
747.0,2025-05-30 13:00:00,137.74,2,0.722,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
748.0,2025-05-30 13:00:00,71.17,1,0.89,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
750.0,2025-05-30 13:00:00,179.47,3,0.243,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
755.0,2025-05-30 13:00:00,65.33,1,0.817,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
759.0,2025-05-30 13:00:00,133.99,2,0.675,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
762.0,2025-05-30 13:00:00,67.01,1,0.838,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
764.0,2025-05-30 13:00:00,184.35,3,0.304,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
770.0,2025-05-30 13:00:00,189.97,3,0.375,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
771.0,2025-05-30 13:00:00,115.84,2,0.448,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
774.0,2025-05-30 13:00:00,68.82,1,0.86,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
777.0,2025-05-30 13:00:00,120.86,2,0.511,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
784.0,2025-05-30 13:00:00,143.65,2,0.796,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
786.0,2025-05-30 13:00:00,134.4,2,0.68,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
791.0,2025-05-30 13:00:00,168.26,3,0.103,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
795.0,2025-05-30 13:00:00,169.92,3,0.124,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
796.0,2025-05-30 13:00:00,66.77,1,0.835,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
797.0,2025-05-30 13:00:00,192.37,3,0.405,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
802.0,2025-05-30 13:00:00,193.14,3,0.414,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
813.0,2025-05-30 13:00:00,67.87,1,0.848,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
817.0,2025-05-30 13:00:00,169.62,3,0.12,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
826.0,2025-05-30 13:00:00,117.34,2,0.467,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
829.0,2025-05-30 13:00:00,71.66,1,0.896,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
832.0,2025-05-30 13:00:00,68.35,1,0.854,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
847.0,2025-05-30 13:00:00,184.09,3,0.301,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
849.0,2025-05-30 13:00:00,58.21,1,0.728,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
851.0,2025-05-30 13:00:00,119.42,2,0.493,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
859.0,2025-05-30 13:00:00,142.78,2,0.785,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
860.0,2025-05-30 13:00:00,58.39,1,0.73,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
862.0,2025-05-30 13:00:00,121.88,2,0.524,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
863.0,2025-05-30 13:00:00,180.1,3,0.251,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
864.0,2025-05-30 13:00:00,114.55,2,0.432,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
865.0,2025-05-30 13:00:00,56.6,1,0.707,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
872.0,2025-05-30 13:00:00,118.17,2,0.477,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
875.0,2025-05-30 13:00:00,113.2,2,0.415,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
877.0,2025-05-30 13:00:00,171.99,3,0.15,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
883.0,2025-05-30 13:00:00,135.49,2,0.694,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
884.0,2025-05-30 13:00:00,67.2,1,0.84,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
889.0,2025-05-30 13:00:00,114.99,2,0.437,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
894.0,2025-05-30 13:00:00,127.31,2,0.591,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
905.0,2025-05-30 13:00:00,67.8,1,0.847,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
906.0,2025-05-30 13:00:00,138.56,2,0.732,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
909.0,2025-05-30 13:00:00,56.97,1,0.712,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
911.0,2025-05-30 13:00:00,180.9,3,0.261,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
918.0,2025-05-30 13:00:00,133.69,2,0.671,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
919.0,2025-05-30 13:00:00,168.06,3,0.101,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
920.0,2025-05-30 13:00:00,128.67,2,0.608,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
926.0,2025-05-30 13:00:00,134.17,2,0.677,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
935.0,2025-05-30 13:00:00,142.41,2,0.78,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
941.0,2025-05-30 13:00:00,57.35,1,0.717,MEDIUM,True,90,2025-05-30 11:30:00,7500,0,0.85
942.0,2025-05-30 13:00:00,70.58,1,0.882,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
947.0,2025-05-30 13:00:00,69.82,1,0.873,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
950.0,2025-05-30 13:00:00,137.65,2,0.721,MEDIUM,True,90,2025-05-30 11:30:00,15000,7500,0.85
951.0,2025-05-30 13:00:00,251.72,4,0.147,MEDIUM,True,90,2025-05-30 11:30:00,30000,0,0.85
953.0,2025-05-30 13:00:00,266.42,4,0.33,MEDIUM,True,90,2025-05-30 11:30:00,30000,0,0.85
958.0,2025-05-30 13:00:00,66.75,1,0.834,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
965.0,2025-05-30 13:00:00,186.54,3,0.332,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
973.0,2025-05-30 13:00:00,67.17,1,0.84,MEDIUM,True,90,2025-05-30 11:30:00,7500,7500,0.85
981.0,2025-05-30 13:00:00,174.62,3,0.183,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
988.0,2025-05-30 13:00:00,121.89,2,0.524,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
990.0,2025-05-30 13:00:00,120.08,2,0.501,MEDIUM,True,90,2025-05-30 11:30:00,15000,0,0.85
995.0,2025-05-30 13:00:00,190.34,3,0.379,MEDIUM,True,90,2025-05-30 11:30:00,22500,0,0.85
1.0,2025-05-30 13:30:00,143.77,2,0.797,MEDIUM,True,90,2025-05-30 12:00:00,15000,7500,0.85
9.0,2025-05-30 13:30:00,62.98,1,0.787,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
19.0,2025-05-30 13:30:00,133.98,2,0.675,MEDIUM,True,90,2025-05-30 12:00:00,15000,7500,0.85
28.0,2025-05-30 13:30:00,64.97,1,0.812,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
31.0,2025-05-30 13:30:00,137.78,2,0.722,MEDIUM,True,90,2025-05-30 12:00:00,15000,7500,0.85
33.0,2025-05-30 13:30:00,138.76,2,0.734,MEDIUM,True,90,2025-05-30 12:00:00,15000,7500,0.85
38.0,2025-05-30 13:30:00,71.95,1,0.899,MEDIUM,True,90,2025-05-30 12:00:00,7500,7500,0.85
42.0,2025-05-30 13:30:00,63.53,1,0.794,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
46.0,2025-05-30 13:30:00,182.12,3,0.276,MEDIUM,True,90,2025-05-30 12:00:00,22500,0,0.85
50.0,2025-05-30 13:30:00,63.5,1,0.794,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
58.0,2025-05-30 13:30:00,142.23,2,0.778,MEDIUM,True,90,2025-05-30 12:00:00,15000,7500,0.85
61.0,2025-05-30 13:30:00,177.75,3,0.222,MEDIUM,True,90,2025-05-30 12:00:00,22500,0,0.85
63.0,2025-05-30 13:30:00,56.76,1,0.709,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
69.0,2025-05-30 13:30:00,122.34,2,0.529,MEDIUM,True,90,2025-05-30 12:00:00,15000,0,0.85
77.0,2025-05-30 13:30:00,58.34,1,0.729,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
79.0,2025-05-30 13:30:00,278.69,4,0.484,MEDIUM,True,90,2025-05-30 12:00:00,30000,7500,0.85
80.0,2025-05-30 13:30:00,59.53,1,0.744,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
98.0,2025-05-30 13:30:00,71.58,1,0.895,MEDIUM,True,90,2025-05-30 12:00:00,7500,7500,0.85
99.0,2025-05-30 13:30:00,57.89,1,0.724,MEDIUM,True,90,2025-05-30 12:00:00,7500,0,0.85
105.0,2025-05-30 13:30:00,172.75,3,0.159,MEDIUM,True,90,2025-05-30 12:00:00,22500,0,0.85
